"comment","length","nefe","mfei1","mfei2","mfei3","mfei4","tot_bases","n_stems","n_loops","dP","dG","diff","gccontent","aa","ac","ag","au","ca","cc","cg","cu","ga","gc","gg","gu","ua","uc","ug","uu"
"random_seq_from_cds__NO_61866",89,-0.366966292134831,-0.435265129114922,-0.0698876404494382,-0.0873595505617978,-0.349438202247191,89,5,4,1,-0.349438202247191,0.0175280898876404,0.802816901408451,0.0113636363636364,0.0454545454545455,0.0909090909090909,0.0113636363636364,0.0340909090909091,0.0909090909090909,0.0340909090909091,0.113636363636364,0.102272727272727,0.113636363636364,0.113636363636364,0.0340909090909091,0.0113636363636364,0.0340909090909091,0.125,0.0340909090909091
"random_seq_from_cds__NO_61867",83,-0.413734939759036,-0.497382633984213,-0.0564543889845095,-0.065863453815261,-0.395180722891566,83,7,6,1,-0.395180722891566,0.0185542168674699,0.794520547945205,0,0.0731707317073171,0.0853658536585366,0.024390243902439,0.0853658536585366,0.170731707317073,0.0487804878048781,0.0609756097560976,0.0731707317073171,0.0731707317073171,0.158536585365854,0.024390243902439,0.0121951219512195,0.0609756097560976,0.0365853658536585,0.0121951219512195
"random_seq_from_cds__NO_61860",88,-0.371136363636364,-0.443432203389831,-0.0849431818181818,-0.0849431818181818,-0.339772727272727,88,4,4,1,-0.339772727272727,0.0313636363636363,0.766233766233766,0.0114942528735632,0.0574712643678161,0.126436781609195,0.0114942528735632,0.103448275862069,0.206896551724138,0.0114942528735632,0.0574712643678161,0.0919540229885057,0.0804597701149425,0.0804597701149425,0.0344827586206897,0,0.0344827586206897,0.0689655172413793,0.0229885057471264
"random_seq_from_cds__NO_26267",81,-0.281851851851852,-0.421287954621288,-0.0660493827160494,-0.0880658436213992,-0.264197530864198,81,4,3,1,-0.264197530864198,0.0176543209876543,0.627118644067797,0.075,0.05,0.1,0.05,0.075,0.0625,0,0.1,0.075,0.0375,0.05,0.05,0.05,0.0875,0.0625,0.075
"random_seq_from_cds__NO_15222",73,-0.352054794520548,-0.518089216719354,-0.0856164383561644,-0.171232876712329,-0.342465753424658,73,4,2,1,-0.342465753424658,0.00958904109589043,0.661016949152542,0.0694444444444444,0,0.152777777777778,0.0416666666666667,0.0972222222222222,0.0416666666666667,0,0.0555555555555556,0.111111111111111,0.0972222222222222,0.0833333333333333,0.0555555555555556,0,0.0555555555555556,0.111111111111111,0.0277777777777778
"random_seq_from_cds__NO_61863",88,-0.332727272727273,-0.406040669856459,-0.0792613636363636,-0.105681818181818,-0.317045454545455,88,4,3,1,-0.317045454545455,0.0156818181818182,0.780821917808219,0.0114942528735632,0.0919540229885057,0.0574712643678161,0.0229885057471264,0.103448275862069,0.264367816091954,0.0344827586206897,0.0689655172413793,0.0689655172413793,0.0114942528735632,0.0574712643678161,0.0459770114942529,0,0.0919540229885057,0.0344827586206897,0.0344827586206897
"random_seq_from_cds__NO_15220",71,-0.402112676056338,-0.459411011523688,-0.0777464788732394,-0.388732394366197,-0.388732394366197,71,5,1,1,-0.388732394366197,0.0133802816901408,0.846153846153846,0,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.0714285714285714,0.0714285714285714,0.0428571428571429,0.1,0.0142857142857143,0.1,0.157142857142857,0.0714285714285714,0.0285714285714286,0.0571428571428571,0.1,0.0714285714285714
"random_seq_from_cds__NO_54329",77,-0.354025974025974,-0.428513708513709,-0.0664935064935065,-0.0664935064935065,-0.332467532467532,77,5,5,1,-0.332467532467532,0.0215584415584416,0.775862068965517,0.0263157894736842,0.0263157894736842,0.0921052631578947,0.0263157894736842,0.105263157894737,0.0789473684210526,0.0131578947368421,0.144736842105263,0.0263157894736842,0.131578947368421,0.0657894736842105,0.0131578947368421,0.0131578947368421,0.105263157894737,0.0657894736842105,0.0657894736842105
"random_seq_from_cds__NO_12494",73,-0.234931506849315,-0.283263847528291,-0.0561643835616438,-0.112328767123288,-0.224657534246575,73,4,2,1,-0.224657534246575,0.0102739726027397,0.793103448275862,0.0138888888888889,0.0972222222222222,0.0277777777777778,0.0277777777777778,0.111111111111111,0.222222222222222,0,0.0833333333333333,0.0416666666666667,0.0555555555555556,0.0416666666666667,0.0694444444444444,0,0.0416666666666667,0.138888888888889,0.0277777777777778
"random_seq_from_cds__NO_57414",67,-0.385522388059701,-0.4640434192673,-0.119402985074627,-0.358208955223881,-0.358208955223881,67,3,1,1,-0.358208955223881,0.0273134328358209,0.771929824561403,0,0.0757575757575758,0.0606060606060606,0.0454545454545455,0.121212121212121,0.136363636363636,0.0454545454545455,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.151515151515152,0.0606060606060606,0.0151515151515152,0.0454545454545455,0.0757575757575758,0.0151515151515152
"random_seq_from_cds__NO_15227",72,-0.259305555555556,-0.347008547008547,-0.0345238095238095,-0.0402777777777778,-0.241666666666667,72,7,6,1,-0.241666666666667,0.0176388888888889,0.696428571428571,0.0422535211267606,0.0704225352112676,0.0563380281690141,0.0704225352112676,0.0985915492957746,0.0985915492957746,0.0422535211267606,0.0985915492957746,0.0845070422535211,0.028169014084507,0.0563380281690141,0.0422535211267606,0,0.140845070422535,0.0563380281690141,0.0140845070422535
"random_seq_from_cds__NO_57419",87,-0.538275862068965,-0.618013381369017,-0.131034482758621,-0.131034482758621,-0.524137931034483,87,4,4,1,-0.524137931034483,0.0141379310344827,0.848101265822785,0.0232558139534884,0.0581395348837209,0.0581395348837209,0,0.0930232558139535,0.104651162790698,0.174418604651163,0.0465116279069767,0.0232558139534884,0.209302325581395,0.0813953488372093,0.0465116279069767,0,0.0348837209302326,0.0465116279069767,0
"random_seq_from_cds__NO_20379",82,-0.265365853658537,-0.366036585365854,-0.063109756097561,-0.063109756097561,-0.252439024390244,82,4,4,1,-0.252439024390244,0.0129268292682927,0.689655172413793,0.037037037037037,0.0617283950617284,0.037037037037037,0.0740740740740741,0.111111111111111,0.0246913580246914,0.0123456790123457,0.0740740740740741,0.0493827160493827,0.0493827160493827,0.123456790123457,0.0493827160493827,0.0246913580246914,0.0740740740740741,0.0987654320987654,0.0987654320987654
"random_seq_from_cds__NO_1646",110,-0.236454545454545,-0.375899419729207,-0.0447272727272727,-0.0559090909090909,-0.223636363636364,110,5,4,1,-0.223636363636364,0.0128181818181818,0.594936708860759,0.055045871559633,0.0825688073394495,0.073394495412844,0.0825688073394495,0.0917431192660551,0.036697247706422,0,0.0917431192660551,0.055045871559633,0.0458715596330275,0.0642201834862385,0.036697247706422,0.0825688073394495,0.055045871559633,0.073394495412844,0.073394495412844
"random_seq_from_cds__NO_60724",74,-0.269594594594595,-0.326407657657658,-0.0421171171171171,-0.0505405405405405,-0.252702702702703,74,6,5,1,-0.252702702702703,0.0168918918918919,0.774193548387097,0.0273972602739726,0.0684931506849315,0.0547945205479452,0.0410958904109589,0.0958904109589041,0.150684931506849,0.0547945205479452,0.0684931506849315,0.0547945205479452,0.10958904109589,0.0547945205479452,0.0547945205479452,0.0136986301369863,0.0547945205479452,0.0958904109589041,0
"random_seq_from_cds__NO_34178",86,-0.20453488372093,-0.305745554035568,-0.0288759689922481,-0.0577519379844961,-0.173255813953488,86,6,3,1,-0.173255813953488,0.0312790697674419,0.566666666666667,0.117647058823529,0.0352941176470588,0.0705882352941176,0.0705882352941176,0.0588235294117647,0.0117647058823529,0,0.0588235294117647,0.0941176470588235,0.0235294117647059,0.0588235294117647,0.0941176470588235,0.0352941176470588,0.0470588235294118,0.141176470588235,0.0823529411764706
"random_seq_from_cds__NO_60727",71,-0.325070422535211,-0.412545037667868,-0.0645070422535211,-0.0806338028169014,-0.322535211267606,71,5,4,1,-0.322535211267606,0.00253521126760564,0.781818181818182,0.0428571428571429,0.0428571428571429,0.0428571428571429,0.0428571428571429,0.0285714285714286,0.171428571428571,0.0714285714285714,0.114285714285714,0.0857142857142857,0.0714285714285714,0.0714285714285714,0,0,0.1,0.0428571428571429,0.0714285714285714
"random_seq_from_cds__NO_26270",92,-0.252391304347826,-0.459552042160738,-0.0789855072463768,-0.118478260869565,-0.23695652173913,92,3,2,1,-0.23695652173913,0.0154347826086956,0.515625,0.120879120879121,0.0769230769230769,0.0659340659340659,0.0769230769230769,0.10989010989011,0.032967032967033,0.010989010989011,0.021978021978022,0.0549450549450549,0,0.0549450549450549,0.0659340659340659,0.0549450549450549,0.0659340659340659,0.043956043956044,0.142857142857143
"random_seq_from_cds__NO_59662",87,-0.294827586206897,-0.392503748125937,-0.0455938697318008,-0.0911877394636015,-0.273563218390805,87,6,3,1,-0.273563218390805,0.0212643678160919,0.696969696969697,0.0232558139534884,0.0813953488372093,0.0813953488372093,0.0465116279069767,0.0697674418604651,0.0813953488372093,0.0232558139534884,0.0581395348837209,0.0930232558139535,0.0465116279069767,0.0813953488372093,0.0697674418604651,0.0465116279069767,0.0348837209302326,0.104651162790698,0.0581395348837209
"random_seq_from_cds__NO_61855",96,-0.358229166666667,-0.410126366120219,-0.0685416666666667,-0.114236111111111,-0.342708333333333,96,5,3,1,-0.342708333333333,0.0155208333333333,0.835616438356164,0.0210526315789474,0.0421052631578947,0.0421052631578947,0.0210526315789474,0.0736842105263158,0.115789473684211,0.0315789473684211,0.157894736842105,0.0105263157894737,0.147368421052632,0.0631578947368421,0.0421052631578947,0.0105263157894737,0.0736842105263158,0.126315789473684,0.0210526315789474
"random_seq_from_cds__NO_59663",81,-0.237283950617284,-0.325990903183886,-0.0711934156378601,-0.0711934156378601,-0.21358024691358,81,3,3,1,-0.21358024691358,0.0237037037037037,0.655172413793103,0.0875,0.025,0.0875,0.0375,0.05,0.075,0.0125,0.1,0.0875,0.0375,0.0625,0.05,0.025,0.0875,0.075,0.1
"random_seq_from_cds__NO_54332",95,-0.415368421052632,-0.522508771929825,-0.0793684210526316,-0.132280701754386,-0.396842105263158,95,5,3,1,-0.396842105263158,0.0185263157894737,0.759493670886076,0.0212765957446809,0.0425531914893617,0.106382978723404,0.0319148936170213,0.127659574468085,0.0319148936170213,0.0106382978723404,0.074468085106383,0.0425531914893617,0.138297872340426,0.138297872340426,0.0638297872340425,0.0106382978723404,0.0425531914893617,0.117021276595745,0
"random_seq_from_cds__NO_54333",86,-0.298255813953488,-0.351971688574317,-0.0548837209302326,-0.0686046511627907,-0.274418604651163,86,5,4,1,-0.274418604651163,0.0238372093023256,0.779661016949153,0.0117647058823529,0.0352941176470588,0.0705882352941176,0.0235294117647059,0.105882352941176,0.0235294117647059,0.0235294117647059,0.0941176470588235,0.0235294117647059,0.0941176470588235,0.0705882352941176,0.105882352941176,0.0117647058823529,0.0823529411764706,0.129411764705882,0.0941176470588235
"random_seq_from_cds__NO_34174",110,-0.198090909090909,-0.335221445221445,-0.0298484848484848,-0.0298484848484848,-0.179090909090909,110,6,6,1,-0.179090909090909,0.019,0.534246575342466,0.110091743119266,0.00917431192660551,0.055045871559633,0.137614678899083,0.055045871559633,0.055045871559633,0,0.0458715596330275,0.0917431192660551,0.0275229357798165,0.018348623853211,0.0642201834862385,0.055045871559633,0.055045871559633,0.128440366972477,0.0917431192660551
"random_seq_from_cds__NO_60723",82,-0.455365853658537,-0.513582842724979,-0.215853658536585,-0.431707317073171,-0.431707317073171,82,2,1,1,-0.431707317073171,0.0236585365853659,0.840579710144927,0.0246913580246914,0.0493827160493827,0.0246913580246914,0.0246913580246914,0.0493827160493827,0.135802469135802,0.111111111111111,0.0493827160493827,0.0493827160493827,0.0864197530864197,0.197530864197531,0.037037037037037,0.0123456790123457,0.0740740740740741,0.037037037037037,0.037037037037037
"random_seq_from_cds__NO_54335",98,-0.273979591836735,-0.304064904650385,-0.0423469387755102,-0.0508163265306122,-0.254081632653061,98,6,5,1,-0.254081632653061,0.0198979591836735,0.835616438356164,0.0206185567010309,0.0309278350515464,0.0618556701030928,0.0103092783505155,0.0515463917525773,0.134020618556701,0.0412371134020619,0.154639175257732,0.0515463917525773,0.0721649484536082,0.0618556701030928,0.0515463917525773,0,0.134020618556701,0.0824742268041237,0.0412371134020619
"random_seq_from_cds__NO_12486",90,-0.311111111111111,-0.432340425531915,-0.0705555555555556,-0.0705555555555556,-0.282222222222222,90,4,4,1,-0.282222222222222,0.0288888888888889,0.652777777777778,0.0786516853932584,0.0561797752808989,0.0786516853932584,0.0561797752808989,0.101123595505618,0.0337078651685393,0.0112359550561798,0.0449438202247191,0.0898876404494382,0.0674157303370786,0.112359550561798,0.0674157303370786,0,0.0337078651685393,0.134831460674157,0.0337078651685393
"random_seq_from_cds__NO_26279",86,-0.246976744186046,-0.339210383991347,-0.0455813953488372,-0.075968992248062,-0.227906976744186,86,5,3,1,-0.227906976744186,0.0190697674418604,0.671875,0.0470588235294118,0.0352941176470588,0.0705882352941176,0.0941176470588235,0.0470588235294118,0.0470588235294118,0,0.0941176470588235,0.129411764705882,0.0470588235294118,0.105882352941176,0.0235294117647059,0.0235294117647059,0.0588235294117647,0.129411764705882,0.0470588235294118
"random_seq_from_cds__NO_57422",86,-0.458255813953488,-0.561687031927473,-0.147286821705426,-0.147286821705426,-0.441860465116279,86,3,3,1,-0.441860465116279,0.0163953488372093,0.786666666666667,0.0117647058823529,0.0352941176470588,0.105882352941176,0.0352941176470588,0.0823529411764706,0.105882352941176,0.0470588235294118,0.0705882352941176,0.0941176470588235,0.129411764705882,0.141176470588235,0.0117647058823529,0,0.0235294117647059,0.0941176470588235,0.0117647058823529
"random_seq_from_cds__NO_15213",84,-0.255357142857143,-0.330632984901278,-0.0328231292517007,-0.045952380952381,-0.229761904761905,84,7,5,1,-0.229761904761905,0.0255952380952381,0.694915254237288,0.0481927710843374,0.036144578313253,0.0240963855421687,0.108433734939759,0.0481927710843374,0.0602409638554217,0.0240963855421687,0.072289156626506,0.072289156626506,0.036144578313253,0.0963855421686747,0.072289156626506,0.0481927710843374,0.0602409638554217,0.144578313253012,0.0481927710843374
"random_seq_from_cds__NO_12482",85,-0.331882352941176,-0.479947712418301,-0.0644705882352941,-0.107450980392157,-0.322352941176471,85,5,3,1,-0.322352941176471,0.0095294117647059,0.671641791044776,0.0238095238095238,0.0714285714285714,0.0833333333333333,0.0833333333333333,0.119047619047619,0.0595238095238095,0.0357142857142857,0.0476190476190476,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0595238095238095,0.0357142857142857,0.0595238095238095,0.0833333333333333,0.0238095238095238
"random_seq_from_cds__NO_57426",84,-0.392023809523809,-0.458333333333333,-0.0738095238095238,-0.18452380952381,-0.369047619047619,84,5,2,1,-0.369047619047619,0.0229761904761904,0.805194805194805,0.0240963855421687,0.0481927710843374,0.0963855421686747,0.0120481927710843,0.0843373493975904,0.228915662650602,0.072289156626506,0.0481927710843374,0.0602409638554217,0.132530120481928,0.0843373493975904,0.0240963855421687,0,0.0240963855421687,0.0602409638554217,0
"random_seq_from_cds__NO_41532",72,-0.293333333333333,-0.386274509803922,-0.0684027777777778,-0.273611111111111,-0.273611111111111,72,4,1,1,-0.273611111111111,0.0197222222222223,0.708333333333333,0.028169014084507,0.028169014084507,0.112676056338028,0.028169014084507,0.028169014084507,0,0.0140845070422535,0.154929577464789,0.0845070422535211,0.0704225352112676,0.0563380281690141,0.0704225352112676,0.0563380281690141,0.0985915492957746,0.0985915492957746,0.0704225352112676
"random_seq_from_cds__NO_41530",87,-0.209425287356322,-0.329513184584178,-0.0393103448275862,-0.0655172413793104,-0.196551724137931,87,5,3,1,-0.196551724137931,0.0128735632183908,0.596491228070175,0.0813953488372093,0.0232558139534884,0.0581395348837209,0.104651162790698,0.0581395348837209,0.0348837209302326,0,0.127906976744186,0.0465116279069767,0.0581395348837209,0.0348837209302326,0.0348837209302326,0.0813953488372093,0.0930232558139535,0.0813953488372093,0.0813953488372093
"random_seq_from_cds__NO_60719",96,-0.414166666666667,-0.506649305555556,-0.0657986111111111,-0.0789583333333333,-0.394791666666667,96,6,5,1,-0.394791666666667,0.019375,0.779220779220779,0.0421052631578947,0.0842105263157895,0.0315789473684211,0.0210526315789474,0.105263157894737,0.0842105263157895,0.0947368421052632,0.0421052631578947,0.0105263157894737,0.0947368421052632,0.115789473684211,0.0736842105263158,0.0105263157894737,0.0631578947368421,0.0631578947368421,0.0631578947368421
"random_seq_from_cds__NO_20350",85,-0.286470588235294,-0.355129958960328,-0.0647058823529412,-0.0647058823529412,-0.258823529411765,85,4,4,1,-0.258823529411765,0.0276470588235294,0.728813559322034,0.0119047619047619,0.0595238095238095,0.0714285714285714,0.0476190476190476,0.0833333333333333,0.0357142857142857,0.0119047619047619,0.119047619047619,0.0595238095238095,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0238095238095238,0.0714285714285714,0.119047619047619,0.0952380952380952
"random_seq_from_cds__NO_34141",80,-0.223875,-0.294901315789474,-0.0679166666666667,-0.0679166666666667,-0.20375,80,3,3,1,-0.20375,0.020125,0.690909090909091,0.0379746835443038,0.0379746835443038,0.0632911392405063,0.0759493670886076,0.10126582278481,0.0379746835443038,0.0253164556962025,0.0506329113924051,0.0253164556962025,0.0506329113924051,0.10126582278481,0.0759493670886076,0.0506329113924051,0.10126582278481,0.0632911392405063,0.10126582278481
